#縣市,鄉鎮,村里,開票所數,1得票,2得票,3得票,無效票,選舉人數
高雄市,小港區,港明里,2,1298,847,46,30,8910
高雄市,小港區,宏亮里,2,1254,930,54,45,9237
高雄市,小港區,松金里,2,1026,718,39,27,7167
高雄市,小港區,,0,50395,36781,1895,1662,361032
高雄市,旗津區,北汕里,2,1101,600,41,57,7569
高雄市,旗津區,中華里,1,695,337,17,15,4119
高雄市,旗津區,永安里,1,525,254,18,12,3393
高雄市,旗津區,旗下里,1,524,301,12,24,3432
高雄市,旗津區,實踐里,1,260,561,31,27,3870
高雄市,旗津區,復興里,2,1078,848,46,60,8793
高雄市,旗津區,中洲里,1,941,347,24,21,5388
高雄市,旗津區,振興里,1,757,399,29,12,5079
高雄市,旗津區,上竹里,2,1349,534,26,42,7986
高雄市,旗津區,南汕里,1,959,380,12,15,5727
高雄市,旗津區,慈愛里,2,987,535,32,57,6693
高雄市,旗津區,中興里,2,1234,627,31,27,7434
高雄市,旗津區,安順里,1,444,180,12,6,2622
高雄市,旗津區,,0,10854,5903,331,375,72105
高雄市,橋頭區,芋寮里,1,641,283,24,12,3465
高雄市,橋頭區,橋南里,1,554,314,12,12,3360
高雄市,橋頭區,中崎里,1,369,145,12,3,2001
高雄市,橋頭區,橋頭里,2,900,578,36,60,5835
高雄市,橋頭區,仕和里,3,1784,966,78,48,10497
高雄市,橋頭區,東林里,2,1227,537,42,48,6744
高雄市,橋頭區,白樹里,3,1277,942,47,42,8637
高雄市,橋頭區,新莊里,3,745,529,36,39,5028
高雄市,橋頭區,仕豐里,2,975,708,47,45,6573
高雄市,橋頭區,三德里,1,463,143,14,24,2253
高雄市,橋頭區,甲南里,2,1096,676,38,48,6837
高雄市,橋頭區,德松里,1,599,308,24,24,3444
高雄市,橋頭區,仕隆里,2,1114,580,43,33,6546
高雄市,橋頭區,西林里,2,849,327,19,27,4353
高雄市,橋頭區,頂鹽里,1,574,309,25,33,3486
高雄市,橋頭區,甲北里,2,910,547,24,45,5676
高雄市,橋頭區,筆秀里,2,774,372,31,36,4368
高雄市,橋頭區,,0,14851,8264,552,579,89103
高雄市,鳥松區,夢裡里,3,1626,1396,65,51,12087
高雄市,鳥松區,鳥松里,7,3537,3036,179,93,27429
高雄市,鳥松區,大竹里,1,309,169,11,15,1953
高雄市,鳥松區,仁美里,5,2775,1647,108,105,17979
高雄市,鳥松區,華美里,3,1544,1172,80,45,10935
高雄市,鳥松區,埔里,3,1568,891,49,30,9912
高雄市,鳥松區,大華里,6,3357,3377,139,84,26103
高雄市,鳥松區,,0,14716,11688,631,423,106398
高雄市,美濃區,吉東里,2,732,508,28,24,5232
高雄市,美濃區,東門里,1,486,435,23,30,3951
高雄市,美濃區,祿興里,2,880,886,57,48,7503
高雄市,美濃區,廣林里,2,646,454,17,39,4785
高雄市,美濃區,興隆里,1,477,343,23,36,3624
高雄市,美濃區,合和里,2,788,869,49,24,6897
高雄市,美濃區,中圳里,2,653,678,36,33,5757
高雄市,美濃區,泰安里,1,476,557,23,36,4401
高雄市,美濃區,瀰濃里,2,799,786,36,57,6810
高雄市,美濃區,清水里,2,686,571,44,36,5274
高雄市,美濃區,中壇里,2,689,772,37,39,6165
高雄市,美濃區,廣德里,1,594,379,23,42,4095
高雄市,美濃區,獅山里,2,1070,712,81,39,7452
高雄市,美濃區,龍肚里,2,622,517,30,45,4704
高雄市,美濃區,德興里,1,436,687,31,27,4575
高雄市,美濃區,吉和里,1,471,502,28,24,4164
高雄市,美濃區,吉洋里,2,762,616,30,36,5787
高雄市,美濃區,龍山里,2,841,674,40,69,6633
高雄市,美濃區,福安里,2,976,862,62,48,7830
高雄市,美濃區,,0,13084,11808,698,732,105639
高雄市,大社區,中里里,3,1344,806,71,87,8664
高雄市,大社區,翠屏里,2,816,407,26,45,4767
高雄市,大社區,神農里,3,1766,1194,67,75,11895
高雄市,大社區,保安里,2,1345,762,63,51,8436
高雄市,大社區,大社里,4,2052,1341,99,78,13806
高雄市,大社區,嘉誠里,1,442,260,25,33,2952
高雄市,大社區,觀音里,4,2348,1390,95,84,14670
高雄市,大社區,保社里,2,1067,721,48,54,7242
高雄市,大社區,三奶里,3,1230,694,55,54,7548
高雄市,大社區,,0,12410,7575,549,561,79980
高雄市,仁武區,後安里,2,1171,544,34,51,6963
高雄市,仁武區,八卦里,8,4882,3817,252,120,35391
高雄市,仁武區,灣內里,4,2294,1368,105,87,15246
高雄市,仁武區,仁慈里,1,769,560,35,15,5211
高雄市,仁武區,考潭里,2,1046,763,47,36,7266
高雄市,仁武區,文武里,6,3393,2073,154,108,22422
高雄市,仁武區,五和里,2,1489,901,76,69,10056
高雄市,仁武區,竹後里,2,1240,401,38,27,6378
高雄市,仁武區,中華里,1,643,411,32,24,4446
高雄市,仁武區,仁福里,1,352,165,15,9,2253
高雄市,仁武區,高楠里,2,858,374,29,33,4914
高雄市,仁武區,烏林里,3,1447,975,52,39,10440
高雄市,仁武區,大灣里,2,1370,748,54,27,8712
高雄市,仁武區,仁和里,2,1312,985,61,45,9252
高雄市,仁武區,赤山里,3,1864,1327,78,54,12735
高雄市,仁武區,仁武里,3,2224,1302,70,63,14655
高雄市,仁武區,,0,26354,16714,1132,807,176340
高雄市,茂林區,多納里,1,20,259,3,12,1269
高雄市,茂林區,茂林里,1,76,336,8,12,1833
高雄市,茂林區,萬山里,1,38,181,4,12,954
高雄市,茂林區,,0,134,776,15,36,4056
高雄市,彌陀區,鹽埕里,2,843,645,45,36,5808
高雄市,彌陀區,舊港里,2,742,448,65,39,4671
高雄市,彌陀區,彌靖里,2,780,611,28,45,5379
高雄市,彌陀區,海尾里,1,301,346,26,36,2562
高雄市,彌陀區,彌陀里,2,635,646,28,30,4791
高雄市,彌陀區,文安里,2,802,547,36,57,5157
高雄市,彌陀區,彌仁里,1,240,193,13,6,1680
高雄市,彌陀區,漯底里,1,443,409,19,30,3213
高雄市,彌陀區,南寮里,2,890,681,41,51,6063
高雄市,彌陀區,光和里,1,514,402,24,24,3537
高雄市,彌陀區,過港里,1,392,299,30,24,2754
高雄市,彌陀區,彌壽里,1,287,287,14,39,2205
高雄市,彌陀區,,0,6869,5514,369,417,47820
高雄市,甲仙區,寶隆里,1,270,183,21,33,2100
高雄市,甲仙區,大田里,1,459,501,32,45,4617
高雄市,甲仙區,西安里,1,240,454,23,12,2850
高雄市,甲仙區,小林里,1,214,143,10,0,2061
高雄市,甲仙區,關山里,1,207,218,13,21,1962
高雄市,甲仙區,東安里,1,157,165,6,18,1587
高雄市,甲仙區,和安里,1,214,244,24,18,2169
高雄市,甲仙區,,0,1761,1908,129,147,17346
高雄市,苓雅區,正言里,2,1087,913,50,57,8322
高雄市,苓雅區,五權里,2,766,731,36,24,5997
高雄市,苓雅區,建軍里,1,883,620,42,24,5889
高雄市,苓雅區,英明里,2,836,630,38,30,5910
高雄市,苓雅區,福壽里,1,747,395,26,36,4449
高雄市,苓雅區,林興里,1,646,396,24,24,4098
高雄市,苓雅區,林安里,1,526,611,17,9,4443
高雄市,苓雅區,福東里,2,1062,923,59,30,7812
高雄市,苓雅區,奏捷里,1,570,630,22,15,4791
高雄市,苓雅區,永康里,2,874,872,42,48,6897
高雄市,苓雅區,衛武里,2,731,793,41,33,6333
高雄市,苓雅區,林中里,2,1184,1078,51,51,9141
高雄市,苓雅區,晴朗里,1,480,410,13,18,5658
高雄市,苓雅區,福居里,2,1242,847,55,54,8235
高雄市,苓雅區,正文里,2,773,660,41,12,5757
高雄市,苓雅區,正仁里,2,884,994,40,33,7374
高雄市,苓雅區,意誠里,2,1082,1338,76,48,10848
高雄市,苓雅區,林西里,1,641,557,27,30,4785
高雄市,苓雅區,日中里,2,898,787,40,39,6756
高雄市,苓雅區,林泉里,1,618,796,38,24,5649
高雄市,苓雅區,博仁里,1,237,298,18,12,2106
高雄市,苓雅區,苓東里,1,666,456,22,12,4524
高雄市,苓雅區,五福里,3,1388,1420,59,87,11301
高雄市,苓雅區,美田里,1,432,432,20,27,3477
高雄市,苓雅區,福康里,2,884,548,31,15,5604
高雄市,苓雅區,鼓中里,1,493,328,22,6,3135
高雄市,苓雅區,苓雅里,1,516,569,28,33,4314
高雄市,苓雅區,福地里,2,1103,1004,63,39,8412
高雄市,苓雅區,福海里,1,378,433,17,3,3147
高雄市,苓雅區,林富里,1,654,737,27,27,5709
高雄市,苓雅區,文昌里,3,1627,1291,78,33,11571
高雄市,苓雅區,林靖里,1,448,703,28,27,4578
高雄市,苓雅區,苓昇里,1,541,477,22,30,4113
高雄市,苓雅區,福祥里,1,473,475,20,27,3753
高雄市,苓雅區,苓中里,1,685,507,36,30,4917
高雄市,苓雅區,華堂里,2,1157,1029,47,27,8793
高雄市,苓雅區,朝陽里,1,615,476,27,21,4329
高雄市,苓雅區,福人里,2,800,715,26,36,6015
高雄市,苓雅區,城北里,1,586,478,31,33,4434
高雄市,苓雅區,安祥里,2,805,976,38,24,7113
高雄市,苓雅區,和煦里,2,817,737,36,27,6159
高雄市,苓雅區,普照里,2,1042,897,41,33,7698
高雄市,苓雅區,尚義里,1,553,622,25,24,4659
高雄市,苓雅區,福隆里,2,1033,904,48,30,7803
高雄市,苓雅區,人和里,2,702,596,37,21,5358
高雄市,苓雅區,仁政里,1,427,487,29,6,3816
高雄市,苓雅區,福南里,2,1031,617,40,42,6453
高雄市,苓雅區,田西里,1,577,455,17,15,4101
高雄市,苓雅區,林德里,2,673,688,29,24,5445
高雄市,苓雅區,普天里,2,1180,1089,69,39,9237
高雄市,苓雅區,林圍里,2,727,964,42,27,6606
高雄市,苓雅區,光華里,1,358,208,6,15,2187
高雄市,苓雅區,正心里,2,1368,1270,71,72,10806
高雄市,苓雅區,福西里,2,824,510,24,39,5373
高雄市,苓雅區,正義里,2,1019,891,50,36,7443
高雄市,苓雅區,廣澤里,2,824,583,21,33,5583
高雄市,苓雅區,苓洲里,1,492,520,19,24,4077
高雄市,苓雅區,民主里,3,1479,1390,66,42,11547
高雄市,苓雅區,城東里,2,754,713,39,24,5988
高雄市,苓雅區,凱旋里,1,592,907,29,33,5868
高雄市,苓雅區,正大里,3,1621,1919,100,48,14805
高雄市,苓雅區,城西里,1,262,188,8,6,1770
高雄市,苓雅區,同慶里,2,684,993,26,42,6492
高雄市,苓雅區,林華里,2,1204,945,32,24,8454
高雄市,苓雅區,林南里,2,957,1173,43,33,8544
高雄市,苓雅區,正道里,3,1529,1494,60,45,12378
高雄市,苓雅區,中正里,2,931,1107,43,9,7989
高雄市,苓雅區,林榮里,3,1382,1498,87,45,11835
高雄市,苓雅區,林貴里,1,670,643,18,18,5088
高雄市,苓雅區,,0,56730,53341,2593,2064,444051
高雄市,杉林區,上平里,1,459,509,29,36,4452
高雄市,杉林區,月美里,1,527,358,18,18,3765
高雄市,杉林區,月眉里,2,1030,879,51,87,8784
高雄市,杉林區,新庄里,2,493,545,28,78,4893
高雄市,杉林區,集來里,2,594,355,18,45,4602
高雄市,杉林區,木梓里,1,277,187,9,21,2118
高雄市,杉林區,杉林里,1,288,169,14,24,2106
高雄市,杉林區,,0,3668,3002,167,309,30720
高雄市,湖內區,田尾里,1,423,338,21,27,3135
高雄市,湖內區,劉家里,1,508,232,19,15,3045
高雄市,湖內區,太爺里,1,384,231,16,15,2445
高雄市,湖內區,海山里,1,530,332,23,39,3411
高雄市,湖內區,湖東里,2,736,870,48,45,6753
高雄市,湖內區,文賢里,1,573,294,13,27,3402
高雄市,湖內區,海埔里,2,914,423,26,9,5448
高雄市,湖內區,葉厝里,2,1100,568,41,30,6747
高雄市,湖內區,忠興里,1,357,208,13,24,2175
高雄市,湖內區,大湖里,3,1237,1053,69,57,9234
高雄市,湖內區,公里,2,843,612,46,36,5913
高雄市,湖內區,逸賢里,1,471,217,22,30,2988
高雄市,湖內區,中賢里,2,954,487,53,45,6108
高雄市,湖內區,湖內里,3,1310,1005,65,72,9495
高雄市,湖內區,,0,10340,6870,475,471,70299
高雄市,大寮區,會社里,5,1869,1797,86,96,16224
高雄市,大寮區,大寮里,5,2648,1569,108,123,18237
高雄市,大寮區,昭明里,3,1638,740,44,69,10194
高雄市,大寮區,忠義里,1,155,313,15,30,1893
高雄市,大寮區,新厝里,2,736,320,29,30,4437
高雄市,大寮區,翁園里,3,1832,674,58,51,9888
高雄市,大寮區,中庄里,8,3956,2791,158,114,28248
高雄市,大寮區,義和里,2,1003,469,33,36,5883
高雄市,大寮區,山頂里,6,2180,2499,124,105,19557
高雄市,大寮區,潮寮里,3,1547,584,49,45,8601
高雄市,大寮區,永芳里,6,2637,1836,96,123,18489
高雄市,大寮區,琉球里,3,1940,943,76,24,11712
高雄市,大寮區,過溪里,2,978,565,38,45,6480
高雄市,大寮區,前庄里,2,924,684,32,18,6285
高雄市,大寮區,會結里,1,622,339,28,21,4095
高雄市,大寮區,義仁里,2,845,461,32,39,5409
高雄市,大寮區,上寮里,2,1103,442,40,39,6354
高雄市,大寮區,光武里,1,38,141,10,18,912
高雄市,大寮區,拷潭里,2,739,304,11,27,4203
高雄市,大寮區,江山里,2,806,438,34,15,5049
高雄市,大寮區,內坑里,4,1937,1302,75,42,14526
高雄市,大寮區,三隆里,4,1934,1137,81,72,12756
高雄市,大寮區,中興里,5,1552,3009,138,63,18615
高雄市,大寮區,溪寮里,2,714,345,23,33,4323
高雄市,大寮區,後庄里,5,2641,2117,105,102,19620
高雄市,大寮區,,0,36974,25819,1523,1380,261990
高雄市,前鎮區,忠純里,3,763,2864,105,72,14328
高雄市,前鎮區,竹西里,3,1549,1483,64,63,11670
高雄市,前鎮區,草衙里,5,3989,2391,160,111,26577
高雄市,前鎮區,明道里,1,629,246,11,9,3507
高雄市,前鎮區,瑞竹里,1,722,454,24,45,4746
高雄市,前鎮區,西甲里,1,820,562,32,15,5658
高雄市,前鎮區,瑞豐里,2,1181,828,56,45,8127
高雄市,前鎮區,興中里,2,1156,1058,56,39,9114
高雄市,前鎮區,信義里,1,778,318,15,27,4239
高雄市,前鎮區,前鎮里,1,711,331,21,45,4074
高雄市,前鎮區,明正里,3,2204,1304,70,51,13815
高雄市,前鎮區,平昌里,1,382,122,11,6,2040
高雄市,前鎮區,瑞南里,3,2064,1359,71,72,13467
高雄市,前鎮區,瑞昌里,2,1344,786,41,39,8724
高雄市,前鎮區,瑞文里,2,1086,670,37,39,7155
高雄市,前鎮區,鎮昌里,2,985,516,34,33,6009
高雄市,前鎮區,瑞和里,2,966,552,31,33,5925
高雄市,前鎮區,鎮陽里,1,489,303,14,27,3138
高雄市,前鎮區,瑞崗里,2,1179,708,32,27,7419
高雄市,前鎮區,瑞北里,2,1351,825,26,27,8739
高雄市,前鎮區,竹內里,2,1175,906,36,45,8577
高雄市,前鎮區,德昌里,2,739,570,33,24,5388
高雄市,前鎮區,鎮海里,3,1742,1197,85,72,11931
高雄市,前鎮區,建隆里,1,354,315,9,6,2706
高雄市,前鎮區,盛興里,2,832,980,44,24,7584
高雄市,前鎮區,鎮中里,1,408,198,11,18,2478
高雄市,前鎮區,鎮東里,2,984,432,32,15,5571
高雄市,前鎮區,竹中里,2,1238,1183,65,63,9699
高雄市,前鎮區,良和里,2,869,1185,41,42,8220
高雄市,前鎮區,竹南里,4,2284,2254,97,84,18177
高雄市,前鎮區,忠孝里,2,837,993,47,63,7437
高雄市,前鎮區,竹東里,2,798,775,44,42,6432
高雄市,前鎮區,瑞平里,3,1685,1155,54,66,10815
高雄市,前鎮區,鎮北里,1,519,298,19,9,3192
高雄市,前鎮區,竹北里,2,798,685,32,15,6072
高雄市,前鎮區,信德里,2,1085,611,27,39,6894
高雄市,前鎮區,振興里,2,849,757,41,33,6486
高雄市,前鎮區,瑞華里,3,1782,1454,52,54,12849
高雄市,前鎮區,瑞興里,2,1209,736,31,12,7653
高雄市,前鎮區,盛豐里,2,1146,972,39,42,8682
高雄市,前鎮區,興仁里,1,463,145,9,18,2418
高雄市,前鎮區,瑞西里,2,1346,739,34,33,8007
高雄市,前鎮區,民權里,3,1275,1688,79,18,11442
高雄市,前鎮區,瑞隆里,3,1562,1021,53,30,10305
高雄市,前鎮區,西山里,2,1210,1324,54,57,10290
高雄市,前鎮區,興東里,3,1880,1846,95,78,14928
高雄市,前鎮區,興化里,1,445,144,15,6,2319
高雄市,前鎮區,興邦里,2,1004,1176,57,30,8727
高雄市,前鎮區,仁愛里,1,657,303,26,9,3834
高雄市,前鎮區,明孝里,2,1274,731,41,48,8244
高雄市,前鎮區,明禮里,1,846,291,30,33,4680
高雄市,前鎮區,瑞祥里,3,1819,1635,67,69,13611
高雄市,前鎮區,忠誠里,2,193,1389,38,48,6195
高雄市,前鎮區,明義里,2,1035,631,46,39,6507
高雄市,前鎮區,復國里,2,1195,932,41,51,8364
高雄市,前鎮區,平等里,1,890,460,32,33,7419
高雄市,前鎮區,瑞誠里,2,1105,782,73,21,7659
高雄市,前鎮區,瑞東里,2,1061,627,34,45,6654
高雄市,前鎮區,鎮榮里,2,1121,522,36,33,6633
高雄市,前鎮區,,0,66062,51722,2610,2292,473550
高雄市,桃源區,勤和里,1,25,119,9,9,783
高雄市,桃源區,寶山里,1,38,248,5,12,1710
高雄市,桃源區,復興里,1,28,119,8,3,804
高雄市,桃源區,建山里,1,42,255,17,6,1716
高雄市,桃源區,桃源里,1,63,333,11,12,2181
高雄市,桃源區,拉芙蘭里,1,58,93,2,0,816
高雄市,桃源區,高中里,1,57,266,12,6,1620
高雄市,桃源區,梅山里,1,30,119,3,0,753
高雄市,桃源區,,0,341,1552,67,48,10383
高雄市,三民區,灣復里,2,1342,1065,61,27,10362
高雄市,三民區,達明里,1,726,443,32,15,4587
高雄市,三民區,德行里,1,531,326,23,9,3306
高雄市,三民區,力行里,1,528,357,20,12,3336
高雄市,三民區,本文里,2,918,654,41,42,6069
高雄市,三民區,寶獅里,2,1371,1228,54,45,10482
高雄市,三民區,德智里,2,984,742,41,21,6822
高雄市,三民區,本館里,5,3273,2631,136,99,23403
高雄市,三民區,鼎中里,2,1561,999,63,36,9870
高雄市,三民區,同德里,2,1241,854,55,24,8241
高雄市,三民區,寶慶里,2,1013,864,40,15,7695
高雄市,三民區,安康里,2,1278,762,43,45,8691
高雄市,三民區,寶安里,4,2465,2249,132,75,19539
高雄市,三民區,寶民里,2,1051,994,50,27,8322
高雄市,三民區,十全里,1,704,409,12,9,4377
高雄市,三民區,本元里,3,1984,1761,86,75,14832
高雄市,三民區,寶國里,5,2720,2615,134,63,21573
高雄市,三民區,港新里,1,557,477,16,9,4146
高雄市,三民區,長明里,1,394,380,23,21,3357
高雄市,三民區,寶珠里,3,2028,1671,87,57,17829
高雄市,三民區,灣勝里,2,952,590,34,33,6123
高雄市,三民區,鼎金里,2,1610,1076,47,66,10941
高雄市,三民區,千秋里,2,962,658,37,30,6462
高雄市,三民區,寶德里,3,1900,1517,83,78,13962
高雄市,三民區,德仁里,1,782,588,27,18,5658
高雄市,三民區,寶華里,2,1023,1203,64,6,9036
高雄市,三民區,興德里,1,682,528,30,21,4965
高雄市,三民區,鼎西里,4,2794,1948,97,84,19221
高雄市,三民區,寶泰里,2,1410,1248,62,51,11061
高雄市,三民區,本和里,4,2538,2274,105,84,19398
高雄市,三民區,德北里,2,857,586,27,39,5829
高雄市,三民區,民享里,2,1040,632,43,45,6612
高雄市,三民區,寶盛里,3,1801,1677,86,42,13926
高雄市,三民區,寶業里,3,1750,1574,73,57,13431
高雄市,三民區,鼎盛里,4,2601,2381,88,90,20349
高雄市,三民區,安和里,2,1269,656,46,21,7446
高雄市,三民區,寶龍里,3,1667,1363,66,54,12048
高雄市,三民區,鼎力里,2,1505,1094,66,36,10266
高雄市,三民區,正興里,6,3796,3889,203,144,31440
高雄市,三民區,立業里,1,491,292,15,15,3090
高雄市,三民區,灣中里,3,2057,1458,89,45,14919
高雄市,三民區,灣興里,1,798,582,39,24,5454
高雄市,三民區,千北里,1,490,358,29,21,3375
高雄市,三民區,安泰里,3,1722,1112,72,54,11451
高雄市,三民區,安發里,3,1730,1565,94,27,13671
高雄市,三民區,豐裕里,2,1114,802,37,66,7752
高雄市,三民區,鳳南里,1,534,293,14,15,3090
高雄市,三民區,灣成里,2,932,681,34,21,6435
高雄市,三民區,安宜里,2,1497,928,75,48,9342
高雄市,三民區,寶玉里,5,2918,2788,136,114,23469
高雄市,三民區,達勇里,1,427,325,22,12,3015
高雄市,三民區,博愛里,1,521,423,26,15,3894
高雄市,三民區,灣愛里,2,1251,808,48,69,8820
高雄市,三民區,灣子里,2,1388,1023,56,39,9960
高雄市,三民區,裕民里,1,518,413,24,42,3648
高雄市,三民區,港西里,1,323,212,15,3,2316
高雄市,三民區,安吉里,3,1738,1576,94,69,13821
高雄市,三民區,精華里,1,662,526,14,12,4551
高雄市,三民區,川東里,1,655,441,19,18,4515
高雄市,三民區,灣華里,2,1076,789,44,66,7713
高雄市,三民區,鼎強里,2,1590,1086,53,54,10614
高雄市,三民區,千歲里,1,486,385,11,12,3390
高雄市,三民區,立誠里,1,379,238,5,9,2355
高雄市,三民區,寶興里,4,2439,2092,104,60,17922
高雄市,三民區,灣利里,2,1530,873,54,24,9354
高雄市,三民區,安邦里,3,1595,1047,58,39,11475
高雄市,三民區,鳳北里,1,730,397,31,27,4419
高雄市,三民區,正順里,2,1479,1157,53,48,10392
高雄市,三民區,達德里,1,692,406,21,18,4197
高雄市,三民區,達仁里,1,616,463,29,18,4305
高雄市,三民區,安生里,1,755,423,24,27,4476
高雄市,三民區,港東里,1,598,389,35,21,4101
高雄市,三民區,本揚里,5,2574,2521,135,78,20274
高雄市,三民區,博惠里,3,1663,1384,71,54,12141
高雄市,三民區,德東里,1,372,272,10,15,2553
高雄市,三民區,安東里,2,1325,900,39,51,8634
高雄市,三民區,本安里,3,1555,1626,76,57,12531
高雄市,三民區,本武里,1,756,470,23,30,4761
高雄市,三民區,立德里,1,476,407,20,15,3444
高雄市,三民區,十美里,1,852,545,31,15,5499
高雄市,三民區,本上里,3,1610,1771,61,60,13356
高雄市,三民區,寶中里,2,1316,909,46,33,8751
高雄市,三民區,鼎泰里,10,6330,7366,326,153,53853
高雄市,三民區,德西里,1,425,315,19,21,3063
高雄市,三民區,建東里,1,440,369,13,12,3600
高雄市,三民區,安寧里,2,858,565,21,81,5841
高雄市,三民區,,0,113891,92734,4798,3552,834615
高雄市,梓官區,梓和里,3,1116,590,44,30,6708
高雄市,梓官區,大舍里,3,1600,900,74,84,10107
